,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
6003,85,0,310,1838159.27,1,0.994788,3127507.53,1.03088,1.023685,0.994324,112754.88,0.994904,11402.09,0.994851,1.219511,31,0_310_85
6004,86,0,310,201684.41,1,1.010495,4011998.86,1.011175,1.011024,1.009436,66750.0,1.011175,21797.99,1.010748,-30.800104,31,0_310_86
6005,87,0,310,0.0,0,0.999141,6686013.0,0.999141,0.999141,0.998441,26176.77,0.999316,29681.6,0.998851,3.85046,31,0_310_87
6006,88,0,310,809257.02,1,1.000705,49426928.76,1.001521,1.000899,1.000588,10810.17,1.000861,104526.73,1.000614,6.0904026,31,0_310_88
6007,89,0,310,3362296.7,-1,0.997137,8681033.13,,0.963718,0.996972,44693.28,0.998042,30676.25,0.997607,5.1498413,31,0_310_89
6008,90,0,310,845576.4,1,0.999604,7531851.4,1.019731,1.003039,0.998636,61510.18,0.999749,1239.84,0.999727,-10.929704,31,0_310_90
6009,91,0,310,9510532.83,1,1.002334,19212460.02,,1.030012,1.002096,59014.0,1.002368,47519.15,1.002246,-9.520054,31,0_310_91
6010,92,0,310,7679.2,-1,0.994306,5793320.07,0.994072,0.994306,0.994072,4452.98,0.996244,1912.59,0.995592,-0.29027462,31,0_310_92
6011,93,0,310,0.0,0,0.998298,4719547.08,0.998298,0.998298,0.998298,11517.95,0.998491,2841.3,0.998453,-6.3997507,31,0_310_93
6012,94,0,310,0.0,0,0.998664,2061250.37,0.998664,0.998664,0.998467,73495.99,0.999252,8761.25,0.999169,3.2901764,31,0_310_94
6013,95,0,310,0.0,0,0.999355,84905071.32,0.999355,0.999355,0.999171,27974.94,0.999355,95869.8,0.999212,-4.069805,31,0_310_95
6014,96,0,310,0.0,0,0.998872,25755140.04,0.998872,0.998872,0.998707,45692.6,0.998872,27480.62,0.99881,-2.449751,31,0_310_96
6015,97,0,310,7097.41,1,1.000928,6669362.52,1.001137,1.000928,0.999573,9587.0,1.001241,576.18,1.001146,-9.800196,31,0_310_97
6016,98,0,310,0.0,0,0.997653,3126429.74,0.997653,0.997653,0.997653,323414.26,0.998333,962234.64,0.997824,7.2300434,31,0_310_98
6017,99,0,310,1807943.66,1,1.003042,10970796.56,1.012368,1.008196,1.002796,84661.92,1.003042,52272.73,1.002948,-3.579855,31,0_310_99
6018,100,0,310,0.0,0,1.004281,402946.08,1.004281,1.004281,1.003541,6750.39,1.004281,11475.99,1.003815,-9.570122,31,0_310_100
6019,101,0,310,2213421.29,1,0.999713,2281006.67,1.032648,1.01813,0.998886,76716.0,1.000539,86064.16,0.999666,-17.309784,31,0_310_101
6020,103,0,310,2142419.34,1,1.002248,7890111.96,1.021875,1.013068,1.00187,8838.93,1.00229,43496.18,1.001941,3.0100346,31,0_310_103
6021,104,0,310,1013691.06,1,0.998658,14371065.92,1.006767,1.000579,0.998445,45339.51,0.998658,111618.0,0.998506,0.2002716,31,0_310_104
6022,105,0,310,3698307.85,-1,0.999168,22074707.36,0.990187,0.993181,0.999168,97349.7,0.999325,286323.02,0.999208,2.0301342,31,0_310_105
6023,106,0,310,247600.37,1,0.99907,8227589.51,1.005863,1.000007,0.998835,26948.48,0.99907,18168.9,0.998975,-1.9800663,31,0_310_106
6024,107,0,310,0.0,0,1.001532,2734184.29,1.001532,1.001532,1.000776,61733.76,1.001748,278.35,1.001744,0.15974045,31,0_310_107
6025,108,0,310,0.0,0,0.998223,12852686.24,0.998223,0.998223,0.997678,10246.8,0.998262,27682.56,0.997836,-3.489852,31,0_310_108
6026,109,0,310,0.0,0,1.000028,14569154.75,1.000028,1.000028,0.999716,146408.1,1.000028,113733.62,0.999892,-0.6598234,31,0_310_109
6027,110,0,310,430263.88,1,1.001209,38448721.92,1.002245,1.001623,1.001001,72120.36,1.001209,1448.5,1.001205,-0.7098913,31,0_310_110
6028,111,0,310,328340.11,-1,0.995005,1408822.27,0.975269,0.986782,0.995005,7453.6,0.995416,16148.07,0.995135,-17.160177,31,0_310_111
6029,112,0,310,446185.09,-1,0.999645,335491578.87,0.999576,0.999645,0.999645,262026.0,0.999713,117337.48,0.999692,-3.2997131,31,0_310_112
6030,113,0,310,0.0,0,0.998984,8613473.15,0.998984,0.998984,0.998909,42634.26,0.99948,13682.96,0.999342,3.6299229,31,0_310_113
6031,114,0,310,0.0,0,0.995911,4011947.74,0.995911,0.995911,0.995911,6762.98,0.996993,1658.04,0.99678,-0.6002188,31,0_310_114
6032,115,0,310,901670.49,1,1.00082,21548446.64,1.004737,1.001692,1.000353,10843.58,1.001144,49821.28,1.000494,2.4104118,31,0_310_115
6033,116,0,310,2445170.82,-1,0.999379,8862963.67,0.975584,0.981356,0.999324,183.53,0.999542,103533.48,0.999325,4.3296814,31,0_310_116
6034,117,0,310,182125.15,1,0.998949,5327128.83,1.007132,0.999578,0.998319,122915.0,0.999578,480608.2,0.998576,1.180172,31,0_310_117
6035,118,0,310,2519336.0,1,1.001635,15637203.64,1.014229,1.009155,1.000397,6300.84,1.002124,3155.86,1.001549,-12.609959,31,0_310_118
6036,119,0,310,0.0,0,1.003155,4414563.01,1.003155,1.003155,1.002312,29274.13,1.003485,27391.0,1.002918,-5.4597855,31,0_310_119
6037,120,0,310,676086.01,-1,0.999832,11496918.84,0.991694,0.997868,0.999832,87257.87,1.000113,91986.84,0.999969,-2.3400784,31,0_310_120
6038,121,0,310,0.0,0,0.999558,35192692.55,0.999558,0.999558,0.999268,131518.82,0.999558,80635.06,0.999447,-3.849864,31,0_310_121
6039,122,0,310,0.0,0,0.998892,8634224.38,0.998892,0.998892,0.998892,93093.0,0.999391,318977.75,0.999005,-4.450083,31,0_310_122
6040,123,0,310,0.0,0,1.000838,20892744.75,1.000838,1.000838,1.000838,22278.84,1.000985,77098.8,1.000871,-5.900264,31,0_310_123
6041,124,0,310,157613.16,-1,0.994797,3554633.29,0.990199,0.992634,0.994797,4192.92,0.995338,12328.0,0.994935,4.4596195,31,0_310_124
6042,125,0,310,604372.39,-1,1.000582,5352961.28,0.968456,0.991061,1.000471,18328.38,1.001974,55967.56,1.000842,-5.130172,31,0_310_125
6043,126,0,310,0.0,0,0.997894,37678289.91,0.997894,0.997894,0.997894,13567.75,0.998023,101422.32,0.997909,-2.0897388,31,0_310_126
6044,127,0,310,639128.43,1,1.002603,4869635.28,1.017919,1.006481,1.002129,10058.16,1.002631,36658.8,1.002237,-1.5300512,31,0_310_127
6045,128,0,310,0.0,0,0.998722,6856950.83,0.998722,0.998722,0.998413,8858.42,0.998722,6856.08,0.998587,1.219511,31,0_310_128
6046,129,0,310,0.0,0,1.001513,181414.71,1.001513,1.001513,1.001513,124.53,1.00272,8810.72,1.00153,0.48041344,31,0_310_129
6047,130,0,310,2376299.55,1,1.000186,46936033.97,1.003846,1.003263,1.000103,60120.0,1.000269,20925.24,1.000226,-4.6002865,31,0_310_130
6048,131,0,310,988419.25,1,1.001945,7433013.06,1.017511,1.01279,1.00169,23553.0,1.002073,39427.08,1.001833,-4.6902895,31,0_310_131
6049,132,0,310,433272.76,-1,0.996904,31814081.67,0.994478,0.995635,0.996849,20610.06,0.997124,20796.6,0.996986,-0.95009804,31,0_310_132
6050,133,0,310,12017390.56,1,1.002646,28859735.74,1.051831,1.016257,1.002202,32706.3,1.002707,7932.8,1.002608,-5.7399273,31,0_310_133
6051,134,0,310,0.0,0,1.000931,13661797.02,1.000931,1.000931,1.000931,67744.08,1.001635,77340.05,1.00126,-0.47028065,31,0_310_134
6052,136,0,310,6373.13,1,0.998605,8964816.44,0.999201,0.998724,0.998009,8703.76,0.998486,9963.87,0.998231,2.5105476,31,0_310_136
6053,137,0,310,0.0,0,0.998505,19772094.64,0.998505,0.998505,0.998159,84689.91,0.998562,109500.32,0.998335,12.630224,31,0_310_137
6054,138,0,310,88909.3,-1,0.99375,767583.61,0.947101,0.988419,0.99375,11221.28,0.99455,22871.03,0.994013,7.150173,31,0_310_138
6055,139,0,310,1514964.12,-1,0.998036,9218941.72,0.983675,0.996594,0.998036,15914.0,0.998538,5254.26,0.998414,-10.809898,31,0_310_139
6056,140,0,310,4703756.09,1,0.999932,57068758.66,1.006647,1.005126,0.999722,17722.08,0.999932,111882.2,0.999751,1.3303757,31,0_310_140
6057,141,0,310,0.0,0,0.997957,59346913.08,0.997957,0.997957,0.998027,14171.0,0.998238,141.74,0.998236,-5.4597855,31,0_310_141
6058,142,0,310,0.0,0,0.999893,89495898.14,0.999893,0.999893,0.999584,18394.28,0.999997,48426.0,0.999697,8.62956,31,0_310_142
6059,143,0,310,321620.01,1,1.000517,1659068.28,1.005992,1.00257,0.999832,33062.43,1.000517,56491.68,1.000085,-0.5197525,31,0_310_143
6060,144,0,310,657646.09,1,0.998666,18482934.99,1.005223,1.001216,0.998544,6742.86,0.998666,9622.08,0.998594,-5.0902367,31,0_310_144
6061,145,0,310,627503.25,-1,0.999093,26527414.66,0.98357,0.989013,0.999093,4956.0,0.999496,6643.72,0.999265,-3.079772,31,0_310_145
6062,146,0,310,277831.12,1,1.000124,3668399.75,1.019121,1.002381,0.999495,79802.74,1.000387,1525.04,1.00037,-3.6400557,31,0_310_146
6063,147,0,310,707160.36,-1,0.994729,11205389.33,0.98387,0.990928,0.994729,102665.28,0.995272,115882.26,0.994984,-7.0899725,31,0_310_147
6064,148,0,310,3092087.73,-1,0.999711,32109535.27,0.982356,0.983085,0.999711,19605.3,0.999857,29206.56,0.999769,-1.4901161,31,0_310_148
6065,149,0,310,0.0,0,1.000562,8620628.02,1.000562,1.000562,1.000404,40649.3,1.000562,3989.58,1.000548,1.8298626,31,0_310_149
6066,151,0,310,6129240.67,-1,0.997391,117241136.85,0.992881,0.993783,0.997391,76797.81,0.997571,124314.4,0.99746,13.760328,31,0_310_151
6067,152,0,310,651011.36,-1,0.99884,18464395.23,0.981883,0.996359,0.99884,2053.44,0.999015,12322.8,0.998865,9.020567,31,0_310_152
6068,154,0,310,500020.32,-1,0.999536,9749692.39,0.985791,0.99602,0.999536,27705.22,0.999856,83017.12,0.999616,7.5900555,31,0_310_154
6069,155,0,310,0.0,0,1.000697,1256303.9,1.000697,1.000697,1.000697,17542.28,1.00126,7415.65,1.001092,-5.33998,31,0_310_155
6070,157,0,310,0.0,0,1.000451,17900595.93,1.000451,1.000451,1.000264,3217.2,1.0007,50210.16,1.00029,2.7894974,31,0_310_157
6071,158,0,310,247275.23,1,0.999948,4627832.16,1.000898,1.000898,0.998366,15646.32,1.000265,31605.0,0.998996,9.870529,31,0_310_158
6072,159,0,310,652296.69,-1,0.996361,6099993.77,0.976722,0.990185,0.996361,18306.81,0.996678,26619.39,0.99649,-1.8000603,31,0_310_159
6073,160,0,310,7450826.4,1,1.000456,44746973.15,1.006347,1.005386,1.000392,19218.75,1.000456,16094.78,1.000427,-1.1098385,31,0_310_160
6074,161,0,310,2370452.3,-1,0.998792,11022874.84,0.986284,0.988189,0.998792,1205.8,0.999537,2172.06,0.999058,10.85043,31,0_310_161
6075,162,0,310,1962882.64,-1,0.998024,15615825.94,0.977714,0.992198,0.998024,2566.06,0.998296,2566.76,0.99816,-2.9098988,31,0_310_162
6076,163,0,310,1314282.25,-1,0.999363,72136202.75,0.997638,0.998198,0.99934,16723.2,0.999573,22731.7,0.999438,1.4805794,31,0_310_163
6077,164,0,310,0.0,0,1.001705,11358267.23,1.001705,1.001705,1.001499,41756.0,1.001705,1460.3,1.001698,2.9194355,31,0_310_164
6078,165,0,310,1449773.97,-1,1.000412,7001793.72,0.983929,0.988367,1.000412,48286.8,1.001046,135999.27,1.000578,16.03961,31,0_310_165
6079,166,0,310,1096157.71,-1,0.999579,28186625.99,0.990768,0.995433,0.999579,33015.92,0.999838,185569.8,0.999618,-3.759861,31,0_310_166
6080,167,0,310,0.0,0,0.999996,6586396.5,0.999996,0.999996,0.999996,8963.0,1.000219,23936.55,1.000057,2.0098686,31,0_310_167
6081,168,0,310,20969976.17,-1,1.001863,286779132.08,0.997235,0.999152,1.001748,396225.97,1.001962,3330.34,1.00196,-0.27000904,31,0_310_168
6082,169,0,310,250410.39,-1,0.999264,9420535.2,0.997722,0.999047,0.999209,38806.95,0.999588,55829.23,0.999365,-2.9200315,31,0_310_169
6083,170,0,310,1523503.37,-1,0.999555,9894509.32,0.984912,0.987814,0.999555,46977.4,0.999687,37662.66,0.999628,1.1098385,31,0_310_170
6084,171,0,310,2323737.23,1,1.000543,22846442.08,1.014761,1.009471,1.000252,9894.24,1.000737,53826.03,1.000327,-4.450083,31,0_310_171
6085,172,0,310,20622.76,-1,0.998261,1326498.94,0.994942,0.998103,0.998103,13511.96,0.999684,63.24,0.999676,-2.2900105,31,0_310_172
6086,173,0,310,845522.64,1,1.000632,4917346.02,1.048894,1.010553,0.998927,21458.52,1.000683,18978.68,0.99986,18.199682,31,0_310_173
6087,174,0,310,0.0,0,0.995742,3425862.21,0.995742,0.995742,0.995896,6456.0,0.99713,8015.36,0.996447,3.169775,31,0_310_174
6088,175,0,310,7464784.28,-1,1.001336,221426552.89,0.997514,0.999275,1.001266,2695.36,1.001426,5391.58,1.001319,7.790327,31,0_310_175
6089,176,0,310,3712025.47,-1,1.00194,19228917.24,0.970135,0.988008,1.00187,29899.8,1.002221,28486.0,1.00205,-6.8300962,31,0_310_176
6090,177,0,310,440315.23,1,1.002308,2855007.32,1.025234,1.014626,0.998772,68804.82,1.002485,12417.3,1.001919,-11.680126,31,0_310_177
6091,178,0,310,4298220.56,1,1.004343,30167616.24,1.020891,1.011386,1.004158,2654.89,1.004343,7586.8,1.004206,-3.0899048,31,0_310_178
6092,179,0,310,10921129.37,1,0.999275,177189673.14,1.00414,1.001864,0.99919,70250.0,0.999275,35128.0,0.999247,3.6799908,31,0_310_179
6093,180,0,310,106038.02,1,1.000383,5866086.11,1.00216,1.000561,0.999406,22500.0,1.000561,13740.86,1.000123,3.310442,31,0_310_180
6094,181,0,310,0.0,0,1.000557,7979927.33,1.000557,1.000557,1.00008,1509.12,1.000676,46475.06,1.000098,-0.42021275,31,0_310_181
6095,182,0,310,0.0,0,0.998563,6404981.74,0.998563,0.998563,0.998346,25034.88,0.998563,33141.6,0.998439,-4.2700768,31,0_310_182
6096,183,0,310,46091.23,-1,0.999441,39025796.41,0.999234,0.999372,0.999441,434.58,0.999855,16665.8,0.999452,7.1799755,31,0_310_183
6097,184,0,310,76822.08,-1,0.999731,7731338.4,0.999015,0.999463,0.999731,15628.2,1.0,28808.28,0.999826,-0.860095,31,0_310_184
6098,185,0,310,0.0,0,0.999389,12052459.99,0.999389,0.999389,0.999314,3734.22,0.999614,1334.05,0.999535,-2.2500753,31,0_310_185
6099,186,0,310,2717537.93,-1,0.999431,32204892.04,0.99197,0.994954,0.999431,7367.0,0.999567,65648.88,0.999445,1.4400482,31,0_310_186
6100,187,0,310,0.0,0,1.001194,28473939.38,1.001194,1.001194,1.001124,39301.08,1.001263,48521.26,1.001187,1.5699863,31,0_310_187
6101,188,0,310,0.0,0,1.000261,4812484.29,1.000261,1.000261,0.999871,2562.5,1.000456,5128.0,1.000066,-11.10971,31,0_310_188
6102,189,0,310,3140223.97,-1,1.001527,12423164.42,0.968962,0.976737,1.001527,10132.32,1.00164,26933.67,1.001558,2.8002262,31,0_310_189
6103,190,0,310,2113051.53,-1,1.002021,19436197.83,0.990845,0.996903,1.001923,7154.14,1.002374,34764.32,1.002,0.82969666,31,0_310_190
6104,191,0,310,34697450.81,1,1.0028,526257293.16,1.017409,1.008678,1.002716,11355.68,1.002857,14196.6,1.002778,7.0905685,31,0_310_191
6105,192,0,310,0.0,0,0.998433,6736186.07,0.998433,0.998433,0.998128,1963.05,0.998586,130.93,0.998557,-2.2697449,31,0_310_192
6106,193,0,310,9544435.15,1,1.000945,108930299.88,1.010732,1.008258,1.000908,27101.0,1.000982,18972.1,1.000952,1.1694431,31,0_310_193
6107,194,0,310,1856195.45,1,0.998604,4108179.79,1.018896,1.01272,0.998309,22335.81,0.998604,152593.77,0.998347,6.1404705,31,0_310_194
6108,195,0,310,4115486.61,-1,0.998289,29682581.17,0.978846,0.985402,0.998289,17662.0,0.998515,17666.0,0.998402,-1.6200542,31,0_310_195
6109,196,0,310,3428560.03,-1,0.997596,7142950.16,0.950085,0.974665,0.997446,27884.45,0.997596,211527.68,0.997464,18.650293,31,0_310_196
6110,197,0,310,462191.97,-1,1.000048,8770308.68,0.998355,0.998355,0.999977,14456.46,1.000189,18995.84,1.000069,-3.1501055,31,0_310_197
6111,198,0,310,3068907.12,1,1.00063,51988579.68,1.003881,1.002512,1.000459,217136.24,1.00063,200152.78,1.000548,-4.889965,31,0_310_198
6112,0,0,320,0.0,0,0.999919,26670118.88,0.999919,0.999919,0.999705,49262.4,0.999919,37607.96,0.999826,-5.440116,32,0_320_0
6113,1,0,320,161838.94,-1,1.000014,3322548.3,0.991141,0.998897,0.999661,34874.6,1.000484,24687.7,1.000143,4.210472,32,0_320_1
6114,2,0,320,0.0,0,0.999666,4501991.15,0.999666,0.999666,0.999508,94900.0,1.000509,33818.22,1.000246,-5.900264,32,0_320_2
6115,3,0,320,2414178.67,1,0.999655,41593666.66,1.002537,1.001978,0.999526,24167.52,0.999655,2556.51,0.999643,-4.979968,32,0_320_3
6116,4,0,320,3016368.09,1,0.999187,38736729.81,1.007894,1.007894,0.998979,1445.5,0.999187,12433.88,0.999001,5.7196617,32,0_320_4
6117,5,0,320,0.0,0,1.002102,19816808.1,1.002102,1.002102,1.002061,56557.0,1.002469,33702.0,1.002317,-10.200143,32,0_320_5
6118,6,0,320,1782800.9,1,1.000409,6730740.05,1.020002,1.005449,1.00001,113330.84,1.000472,9051.6,1.000437,1.2803078,32,0_320_6
6119,7,0,320,3824556.8,-1,0.998542,61991619.17,0.994091,0.996192,0.99834,64791.5,0.998729,641.75,0.998725,-3.399849,32,0_320_7
6120,8,0,320,1123682.69,1,0.999342,23501888.51,1.001857,1.000068,0.998377,8663.0,1.000248,36886.77,0.998733,-5.980134,32,0_320_8
6121,9,0,320,0.0,0,0.999516,12828420.15,0.999516,0.999516,0.999354,23092.43,0.999516,17832.96,0.999445,-4.8601627,32,0_320_9
6122,10,0,320,538927.08,-1,1.000151,22283299.55,0.990632,0.997971,0.999992,78976.8,1.000524,79395.08,1.000257,3.3903122,32,0_320_10
6123,11,0,320,308929.66,1,1.001543,4226580.65,1.006779,1.002863,1.001075,3998.06,1.001671,235.32,1.001638,-10.229945,32,0_320_11
6124,12,0,320,9403956.62,1,1.002011,35079275.37,1.01979,1.014226,1.001844,202369.05,1.002053,8144.36,1.002045,-2.0301342,32,0_320_12
6125,13,0,320,576760.39,1,0.99758,15243443.93,1.007721,1.002297,0.997344,1776.18,0.99758,72713.7,0.99735,1.3303757,32,0_320_13
6126,14,0,320,14504276.26,1,1.001288,65177568.98,1.016126,1.010376,1.001013,10505.32,1.001288,6181.3,1.001186,8.649826,32,0_320_14
6127,15,0,320,2968084.78,1,1.000711,13033346.88,1.018478,1.006633,1.000436,79613.44,1.000711,29209.32,1.000637,3.2496452,32,0_320_15
6128,16,0,320,2688851.18,1,1.002206,9119787.63,1.101966,1.021827,1.001442,12654.83,1.002352,11564.91,1.001917,-5.800128,32,0_320_16
6129,17,0,320,0.0,0,0.998306,53164676.61,0.998306,0.998306,0.997698,44510.16,0.998306,106682.25,0.997877,5.2404404,32,0_320_17
6130,18,0,320,0.0,0,1.000029,3539242.71,1.000029,1.000029,0.999482,4214.98,1.000029,44363.7,0.999529,-2.3901463,32,0_320_18
6131,19,0,320,98550.56,1,1.002872,7494467.69,1.01597,1.002984,1.001804,47938.49,1.003041,17843.0,1.002706,-11.469722,32,0_320_19
6132,20,0,320,1537845.63,1,0.999087,8263941.09,0.999711,0.999711,0.998731,672.9,0.999147,68327.77,0.998735,8.159876,32,0_320_20
6133,21,0,320,0.0,0,0.999256,6676326.79,0.999256,0.999256,0.999126,13473.25,0.999256,26334.0,0.99917,-4.7302246,32,0_320_21
6134,22,0,320,6545294.86,1,1.002069,18724337.35,1.074583,1.039362,1.001609,43858.08,1.001839,55923.2,1.00171,4.7802925,32,0_320_22
6135,23,0,320,0.0,0,1.001425,50356232.67,1.001425,1.001425,1.001425,187.08,1.001532,67543.1,1.001425,-0.770092,32,0_320_23
6136,24,0,320,0.0,0,1.002057,10111379.67,1.002057,1.002057,1.001889,42796.8,1.002057,120207.9,1.001933,-1.9997358,32,0_320_24
6137,25,0,320,829600.44,-1,1.00009,16902681.67,0.96494,0.996773,1.00009,46212.65,1.000327,33179.68,1.000228,-0.18000603,32,0_320_25
6138,26,0,320,0.0,0,0.997449,7989194.75,0.997449,0.997449,0.997449,684386.3,0.99816,325916.9,0.997931,-1.4102459,32,0_320_26
6139,27,0,320,2206857.23,-1,0.998772,11683735.43,0.984381,0.986719,0.998564,41901.78,0.998875,76908.0,0.998674,3.1495094,32,0_320_27
6140,28,0,320,275992.61,-1,0.997889,7412329.06,0.991,0.99399,0.997759,9135.63,0.998278,9678.06,0.998011,15.039444,32,0_320_28
6141,29,0,320,10498867.42,1,1.001817,29441706.5,1.051137,1.027219,1.001367,2403.16,1.001834,1202.14,1.001679,-0.680089,32,0_320_29
6142,30,0,320,465009.97,1,1.000272,6556350.99,1.012456,1.002472,1.000103,37292.1,1.000272,17792.11,1.000218,-1.6498566,32,0_320_30
6143,31,0,320,97826.26,1,0.998545,2633922.09,1.002108,0.998545,0.997654,196616.0,0.998545,176848.96,0.998124,-1.9001961,32,0_320_31
6144,32,0,320,0.0,0,0.998655,10380852.45,0.998655,0.998655,0.998405,38688.3,0.998655,2403.6,0.99864,0.2002716,32,0_320_32
6145,33,0,320,2892209.37,-1,0.99712,9179036.47,,0.966143,0.99712,17100.0,0.997193,47062.64,0.99714,-2.1100044,32,0_320_33
6146,34,0,320,1045220.89,1,1.002264,26440110.5,1.006688,1.002698,1.001206,66379.15,1.002698,58385.07,1.002,-8.289814,32,0_320_34
6147,35,0,320,0.0,0,0.999428,10179452.73,0.999428,0.999428,0.99918,61749.24,0.999428,48710.61,0.999318,2.1195412,32,0_320_35
6148,36,0,320,0.0,0,1.000833,8905896.13,1.000833,1.000833,1.000732,80266.2,1.000833,59711.44,1.00079,-3.9100647,32,0_320_36
6149,37,0,320,997414.31,-1,1.000006,29569994.33,0.992317,0.99714,0.99991,2093.9,1.000101,11099.79,0.99994,2.2602081,32,0_320_37
6150,38,0,320,1260245.87,-1,1.001303,22085672.64,0.99464,0.998153,1.001303,22318.2,1.001424,86390.15,1.001328,-1.8399954,32,0_320_38
6151,39,0,320,6223.03,1,1.00031,9933125.3,1.000644,1.00031,1.000027,2722.65,1.00031,23343.6,1.000057,7.7700615,32,0_320_39
6152,40,0,320,312911.12,1,0.999427,10283711.65,1.001278,0.999427,0.999196,33770.67,0.999427,432036.39,0.999212,8.209944,32,0_320_40
6153,41,0,320,11806358.46,1,1.002028,131733317.39,1.008224,1.007056,1.001774,197.24,1.002028,42614.64,1.001775,8.189678,32,0_320_41
6154,42,0,320,0.0,0,0.998954,3040807.71,0.998954,0.998954,0.997426,70792.48,0.998999,5779.02,0.998881,-3.2097101,32,0_320_42
6155,43,0,320,0.0,0,0.999818,5215414.87,0.999818,0.999818,0.999532,29695.6,0.999818,1048.38,0.999809,-2.5999546,32,0_320_43
6156,44,0,320,0.0,0,0.999954,66578466.98,0.999954,0.999954,0.999954,16713.24,1.00019,24758.37,1.000049,-10.700226,32,0_320_44
6157,45,0,320,7248278.6,-1,1.000068,399675693.93,0.99905,0.999085,1.000068,52417.92,1.000103,57832.67,1.000085,-4.220009,32,0_320_45
6158,46,0,320,0.0,0,1.006281,9333590.26,1.006281,1.006281,1.00386,47531.96,1.006902,22865.03,1.005916,0.6401539,32,0_320_46
6159,47,0,320,978329.68,1,1.000889,4267319.58,1.04015,1.010459,1.00078,1840.4,1.001106,1656.9,1.000952,-0.48995018,32,0_320_47
6160,48,0,320,0.0,0,0.999601,13204950.87,0.999601,0.999601,0.99943,26852.5,0.999815,84325.99,0.999523,1.5604496,32,0_320_48
6161,49,0,320,2156611.57,1,1.000226,15709311.46,1.017964,1.008818,0.999949,211681.36,1.000226,98742.24,1.000138,-2.2000074,32,0_320_49
6162,50,0,320,1603268.46,-1,0.997433,16004551.41,0.982466,0.99131,0.997371,66761.64,0.997743,21455.56,0.997652,-6.2298775,32,0_320_50
6163,51,0,320,1641785.54,-1,1.003205,16427116.71,0.992041,0.998882,1.003205,42232.0,1.003562,43514.41,1.003381,-3.7497282,32,0_320_51
6164,52,0,320,0.0,0,0.998108,10797548.79,0.998108,0.998108,0.998108,4523.9,0.99836,35604.92,0.998136,-2.400279,32,0_320_52
6165,53,0,320,0.0,0,0.999775,36881527.08,0.999775,0.999775,0.999629,77015.34,0.999775,73116.94,0.999704,1.5497208,32,0_320_53
6166,54,0,320,425587.74,-1,1.00024,21369845.75,0.998046,0.999717,1.000205,8329.67,1.000518,41948.72,1.000257,5.0997734,32,0_320_54
6167,55,0,320,5656728.79,-1,0.999085,11013263.06,0.899707,0.977346,0.999085,61034.04,0.999268,239914.2,0.999122,0.859499,32,0_320_55
6168,56,0,320,0.0,0,1.002456,13082013.37,1.002456,1.002456,1.002138,8698.14,1.002509,1891.6,1.002443,-15.720129,32,0_320_56
6169,57,0,320,697326.95,1,1.001054,20444542.93,1.006032,1.001527,1.000921,3388.2,1.001261,68464.87,1.000937,-1.4698505,32,0_320_57
6170,58,0,320,6066744.64,1,1.002339,44493491.52,1.02678,1.016547,1.002092,5268.6,1.002339,4215.92,1.00223,-1.9001961,32,0_320_58
6171,59,0,320,639941.92,1,1.001446,8097821.48,1.013483,1.008631,1.001166,100325.5,1.001446,24900.56,1.001391,1.9001961,32,0_320_59
6172,60,0,320,586459.94,1,1.00134,16800367.16,1.008485,1.004064,1.001104,41338.43,1.001577,62671.31,1.001292,-3.579855,32,0_320_60
6173,61,0,320,514975.07,-1,0.997836,8891775.8,0.985534,0.993379,0.997658,53777.56,0.998192,26203.32,0.998017,-12.329817,32,0_320_61
6174,62,0,320,0.0,0,1.000726,6209644.5,1.000726,1.000726,0.999556,27255.8,1.000766,26296.48,1.000173,5.5897236,32,0_320_62
6175,63,0,320,0.0,0,0.998932,7010302.25,0.998932,0.998932,0.998932,41913.78,0.999128,60129.0,0.999012,6.5898895,32,0_320_63
6176,64,0,320,0.0,0,0.998535,13099945.54,0.998535,0.998535,0.997993,132768.87,0.999076,137711.21,0.998525,9.160042,32,0_320_64
6177,65,0,320,0.0,0,0.999622,17971563.51,0.999622,0.999622,0.999409,88388.19,0.999622,99405.0,0.999509,-0.56028366,32,0_320_65
6178,66,0,320,2863547.19,-1,0.998351,8127017.95,0.939637,0.972988,0.998351,34133.61,0.998797,56318.85,0.998519,-2.449751,32,0_320_66
6179,67,0,320,0.0,0,1.005573,48173247.98,1.005573,1.005573,1.00473,53552.5,1.005689,34583.0,1.005313,17.369986,32,0_320_67
6180,68,0,320,444742.49,1,1.000477,10970201.6,1.007546,1.001007,1.000389,66114.64,1.000477,63629.64,1.000434,-4.339814,32,0_320_68
6181,70,0,320,1157470.27,1,1.003533,4518799.49,1.008718,1.008232,1.003127,742.86,1.003695,31217.76,1.003141,3.5595894,32,0_320_70
6182,71,0,320,1511723.32,-1,0.99777,114541483.88,0.995192,0.996438,0.99777,3266.6,0.998173,3267.92,0.997972,10.050535,32,0_320_71
6183,72,0,320,0.0,0,0.998123,28010019.35,0.998123,0.998123,0.998004,18922.98,0.998123,2344.72,0.99811,0.2503395,32,0_320_72
6184,73,0,320,0.0,0,1.000239,8901230.63,1.000239,1.000239,1.000239,98673.95,1.000645,182656.62,1.000381,0.41007996,32,0_320_73
